ID,ratemo_1,ratemo_2,ratemo_3,ratemo_4,ratemo_5,ratemo_6,ratemo_7,ratemo_8,ratemo_9,ratemo_10,ratemo_11,ratemo_12,ratemo_13,ratemo_14,ratemo_15,ratemo_16,ratemo_17,ratemo_18,ratemo_19,ratemo_20,ratemo_21,ratemo_22,ratemo_23,ratemo_24,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,q_gender,GEN,q_age,ARE,q_MAR,q_CHI,crt_bat,crt_widget,crt_lake,crt_bat01,crt_bat_int,crt_widget01,crt_widget_int,crt_lake01,crt_lake_int,crt_correct,crt_intuitive,crt_1st,crt_2nd,crt_3rd,crt_sup
ws74sdnu,2,2,4,3,4,1,2,2,5,2,4,2,5,5,5,4,2,4,4,3,3,4,4,5,3,2,1,4,2,5,6,7,2,7,female,30s,39,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,1,1,1
sad508ud,2,1,5,5,5,1,3,1,3,1,3,3,5,5,5,3,3,3,5,1,3,3,3,1,4,7,6,4,7,1,1,4,1,4,female,40s,49,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,4,4,3,4
fepnq8z0,2,2,3,4,2,2,4,2,3,2,4,2,3,4,4,3,2,3,4,4,2,4,2,2,2,2,3,3,3,5,5,4,6,6,male,40s,40,Kanto,NotMarried,NoChild,10,100,96,0,Intuitive,0,Intuitive,0,Other,0,2,1,2,2,1
vpe80hsr,2,4,4,2,4,4,1,4,4,2,4,4,2,4,4,4,4,3,2,4,2,2,4,2,2,2,2,5,5,5,5,5,3,6,male,30s,39,Chubu,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,3,3,2
788h38pp,3,3,1,5,2,3,1,2,5,2,3,3,2,4,3,3,4,5,1,4,2,2,1,2,1,4,3,3,2,4,4,5,3,5,female,50s,55,Kinki,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,1,1,3
oo50tzrw,2,3,4,2,3,3,4,3,4,2,4,4,4,5,4,4,2,3,4,4,3,4,3,3,,,,,,,,,,,,,,,,,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,2,1,3
kbmqwo52,4,4,2,4,2,2,3,1,5,1,2,4,2,5,4,4,4,5,2,4,1,2,3,2,3,2,5,5,2,6,3,6,4,7,male,40s,44,Tohoku,NotMarried,NoChild,5,20,47,1,Correct,0,Other,1,Correct,2,0,1,1,1,2
avseuxop,5,4,3,5,2,5,4,2,4,1,4,1,2,5,2,5,4,3,4,5,2,3,2,2,3,2,5,6,3,6,6,2,5,4,male,50s,52,Kyushu,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,2,1,3
1s5p4ztl,4,3,3,4,2,3,2,2,4,3,3,3,3,3,3,4,3,3,2,3,3,3,2,2,2,2,5,4,5,5,5,3,5,3,female,40s,45,Chugoku,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,2,1,2
dy44vg0h,4,1,4,4,2,1,5,2,2,2,4,2,4,4,2,4,2,3,3,4,3,4,3,2,5,4,5,4,5,4,4,5,3,3,male,40s,43,Kanto,Married,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,1,4,2,2
d3qaukl6,4,4,4,4,2,1,4,5,4,2,5,5,2,5,4,5,4,4,1,4,2,2,2,2,3,6,3,7,6,1,1,6,5,6,male,40s,46,Kinki,Married,Child,10,100,7,0,Intuitive,0,Intuitive,0,Other,0,2,2,3,3,4
rouiagyv,4,5,4,4,4,2,4,1,3,1,4,5,1,5,3,5,5,5,2,5,2,2,2,1,3,1,3,3,7,1,6,5,3,6,male,30s,36,Kyushu,NotMarried,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,2,2,2
h4bxy3cq,4,2,5,4,2,5,5,1,2,1,5,5,3,5,4,3,5,4,2,2,4,2,2,4,6,2,3,7,7,2,7,7,1,1,male,30s,33,Kinki,Married,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,4,4,3,4
654pmayo,4,2,2,2,2,3,3,3,4,2,3,2,2,4,4,4,2,3,4,4,3,3,4,2,3,2,2,5,6,4,5,5,2,4,male,50s,52,Kyushu,Married,Child,5,100,24,1,Correct,0,Intuitive,0,Intuitive,1,2,3,2,1,4
3oe3b0n1,4,3,2,4,2,2,3,2,5,3,3,4,2,4,3,3,4,3,2,3,2,2,2,2,3,2,4,6,3,5,5,3,3,5,female,50s,52,Kanto,Married,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,3,4,3
audqftrf,3,2,1,2,3,3,3,3,3,4,3,3,2,2,3,4,3,3,4,2,3,3,2,3,3,5,4,4,5,4,3,3,5,4,male,over70s,74,Kanto,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,4,3,2
vn2jx3g3,1,1,1,1,1,2,1,1,1,1,5,1,5,2,2,2,2,1,1,5,4,1,3,4,2,2,3,3,7,7,1,4,1,7,female,40s,40,Kanto,Married,NoChild,10,100,0,0,Intuitive,0,Intuitive,0,Other,0,2,1,1,1,1
lkbv4429,4,4,3,5,2,3,3,2,3,2,4,3,3,4,3,4,3,3,3,4,3,3,2,2,4,3,5,4,5,5,6,3,5,4,male,30s,31,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,2,2
wvflom7s,3,3,1,3,4,2,2,4,5,4,2,3,3,2,5,2,4,4,2,2,2,2,3,4,2,4,4,5,3,5,5,2,5,6,male,50s,52,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,1,1
zeer8ywo,2,4,2,2,4,3,2,4,4,3,2,5,3,2,3,3,2,4,3,2,3,3,3,4,4,5,3,6,3,5,5,5,4,5,male,30s,39,Chugoku,NotMarried,NoChild,5,5,24,1,Correct,1,Correct,0,Intuitive,2,1,2,2,2,2
xn0tzqhd,4,1,4,4,2,4,3,2,4,2,4,4,4,4,2,4,4,4,2,3,3,2,2,2,1,6,2,2,6,6,3,2,2,2,male,40s,44,Kyushu,Married,Child,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,4,3,3,2
0ebttgz2,4,5,3,5,1,1,4,1,5,1,1,2,3,2,5,3,5,5,3,2,1,1,3,4,1,4,4,5,1,3,4,7,6,2,male,30s,36,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,1,2,1
7myzrzvf,3,4,2,3,2,3,3,2,4,2,2,4,2,3,3,4,4,4,2,4,1,1,3,3,5,4,4,5,4,3,4,4,2,4,male,50s,50,Kanto,NotMarried,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,1,1
2cqb16nr,4,4,3,4,4,2,4,2,4,4,2,4,4,5,2,4,4,4,4,4,4,4,2,3,1,7,6,5,5,2,2,7,3,3,male,30s,38,Chubu,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,3,2
usjg07w1,3,4,4,3,3,4,4,2,4,2,2,5,2,5,2,4,4,5,1,5,2,1,2,2,5,3,5,6,5,4,6,2,3,3,female,40s,42,Shikoku,Married,Child,10,500,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,2,2,3
gi7q25ux,4,4,3,4,2,2,3,3,4,2,3,3,2,4,3,3,3,4,3,3,2,2,3,2,6,2,3,3,3,2,5,3,4,6,female,50s,54,Kanto,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,2,2,3
rykoni1o,2,3,4,2,2,1,5,3,2,2,4,3,3,3,3,3,2,3,4,1,3,3,3,5,2,3,6,4,4,4,4,1,6,4,male,50s,54,Chubu,NotMarried,NoChild,10,5,28,0,Intuitive,1,Correct,0,Other,1,1,1,2,1,1
kuj3wv37,4,4,4,5,3,4,3,2,3,2,4,3,2,4,2,4,2,3,3,4,2,5,2,2,5,4,3,3,5,3,5,5,3,5,male,40s,42,Chubu,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,3,1
0bv89nxw,2,2,5,2,4,2,4,4,2,3,4,2,4,5,4,4,2,2,4,2,3,4,5,4,3,1,3,6,3,6,5,3,5,6,female,40s,43,Kyushu,Married,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,2,2,2
ljcwpm1p,2,4,4,2,2,2,5,3,2,4,3,4,4,4,4,2,4,2,3,3,3,3,3,2,5,4,4,4,4,4,4,4,4,4,male,50s,58,Kanto,Married,Child,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,1,4,4,3
vh34rm8h,4,4,2,5,2,4,2,2,3,2,2,3,2,4,2,4,3,4,2,4,3,2,2,2,1,4,3,6,4,6,4,2,4,4,male,60s,60,Shikoku,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,2,2,1
gqmw1i58,1,2,4,2,5,2,3,4,2,2,3,3,3,4,5,2,2,3,5,1,2,2,5,2,1,4,5,6,6,7,5,7,4,6,female,30s,34,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,4,3,3
3abbup9k,2,3,2,1,1,1,1,5,5,4,3,3,4,2,5,1,3,3,3,1,3,3,4,3,2,6,1,6,5,7,5,7,2,7,male,50s,55,Kinki,Married,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,3,2,3,4
539qklje,2,4,3,3,3,2,4,2,2,1,4,4,2,4,2,4,4,3,3,4,3,2,2,2,5,1,6,3,4,2,6,4,3,4,female,50s,53,Kanto,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,1,4
ef1ga84o,3,1,1,3,3,4,4,2,4,2,2,3,1,5,2,4,2,4,2,3,2,1,2,2,5,4,5,2,5,2,5,2,5,4,male,40s,46,Tohoku,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,1,1,1
o1m9fxj2,2,3,2,2,4,2,2,4,5,3,3,4,3,3,4,3,3,4,3,3,3,2,5,4,1,2,5,5,5,7,6,6,2,7,male,40s,42,Kinki,NotMarried,NoChild,10,100,10,0,Intuitive,0,Intuitive,0,Other,0,2,3,1,3,2
bjmj7csp,4,4,3,3,2,2,3,2,5,1,2,3,2,4,3,4,4,5,2,4,2,2,2,2,2,6,2,3,5,4,2,5,2,4,その他,30s,35,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,3,3,2
3u5dibd5,1,3,4,3,4,3,4,2,5,2,4,4,3,5,3,3,3,3,3,1,1,4,4,3,5,4,5,4,5,4,5,4,3,4,female,40s,41,Chugoku,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,3,1,1
u97be3mm,4,3,4,4,2,3,4,2,3,2,2,4,2,4,2,4,4,4,2,3,3,2,2,2,4,5,5,5,4,4,5,4,5,3,male,40s,45,Kinki,NotMarried,Child,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,3,2,3
tpt7qqzj,4,2,4,4,2,4,4,2,2,1,4,3,4,5,1,4,2,2,4,4,3,3,1,1,5,1,6,4,5,3,6,1,4,2,male,40s,40,Chubu,Married,Child,10,1,47,0,Intuitive,0,Other,1,Correct,1,1,1,1,1,2
jsspl3l0,4,4,3,4,2,4,3,2,3,2,3,4,2,4,2,4,3,4,2,4,2,2,2,2,5,3,4,3,5,4,5,2,6,3,male,40s,47,Kanto,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,2,1,3
ws0tz3u8,3,3,4,4,2,3,4,3,2,2,2,3,4,2,3,3,3,4,4,2,3,4,4,2,5,3,5,5,5,5,6,5,4,4,female,30s,38,Chubu,Married,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,3,3
q2evmfrc,4,3,4,4,1,5,5,1,2,1,3,5,3,5,2,5,5,5,3,5,3,2,2,1,3,4,5,3,4,6,6,5,5,4,female,40s,40,Tohoku,Married,NoChild,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,3,1,2
usxgvr4d,1,1,2,1,5,1,2,5,5,5,1,5,4,5,5,2,5,5,2,1,5,1,5,5,3,1,6,2,5,6,5,3,6,6,female,40s,46,Kyushu,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,1,3
zisoaebf,2,3,2,4,4,3,3,2,4,3,4,4,3,3,4,4,3,4,3,3,2,2,3,2,3,3,3,6,5,5,5,4,3,4,male,30s,39,Kyushu,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,3,3
sxkvzqfv,3,2,4,3,3,2,2,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,4,3,4,1,5,4,4,4,7,4,male,20s,23,Kanto,NotMarried,NoChild,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,1,1,1,1
b6kzilm3,4,4,2,4,2,4,4,2,1,4,4,5,2,5,1,5,1,5,4,4,1,3,2,1,3,3,4,7,2,4,5,1,7,2,female,20s,29,Chubu,Married,NoChild,5,5,24,1,Correct,1,Correct,0,Intuitive,2,1,1,3,1,3
rho4sxcw,3,4,2,2,4,2,3,4,4,3,3,2,3,3,4,2,2,3,2,2,2,2,4,3,2,2,3,5,3,5,3,6,3,5,female,40s,42,Kanto,Married,Child,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,2,2,2
x9v9ppfo,4,5,2,4,2,3,3,2,4,1,1,4,1,4,2,4,5,5,1,4,1,1,2,1,5,6,4,4,5,1,2,4,4,4,male,60s,60,Kinki,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,2,2,1
piycs6ci,4,4,2,4,2,5,2,2,4,1,2,4,2,4,2,5,4,4,2,5,2,2,2,2,4,2,4,3,6,4,6,5,4,3,male,40s,45,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,4,2,3
hg5vjfag,3,3,4,4,2,2,2,4,3,3,4,4,3,2,2,3,3,3,4,2,4,2,3,2,2,4,4,5,2,5,6,6,4,5,male,50s,50,Hokkaido,Married,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,2,1
3l041td4,4,3,4,4,3,3,4,2,2,2,4,3,3,5,3,3,3,3,4,3,3,2,4,1,5,1,4,7,4,7,7,2,4,4,male,40s,46,Kinki,Married,Child,200,5,47,0,Other,1,Correct,1,Correct,2,0,4,1,1,2
useris8r,4,2,3,4,3,3,3,2,3,2,4,3,3,4,2,4,5,4,3,3,3,2,2,2,5,4,4,3,4,2,5,5,4,3,male,60s,66,Chugoku,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,3,4
1eks18sm,4,3,4,4,2,4,4,3,3,1,4,1,2,5,2,5,3,3,4,5,3,2,2,1,2,2,5,7,7,2,6,6,5,2,male,30s,38,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,2,2,3
fqhaxkxu,3,3,3,2,4,3,3,3,5,3,4,2,3,3,5,3,3,3,3,2,3,3,4,4,3,2,4,4,1,6,6,6,1,7,female,40s,41,Kyushu,NotMarried,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,1,2,1,2
hrre9b61,2,3,3,2,4,3,3,2,2,3,2,5,3,3,2,2,3,3,3,3,3,2,2,2,4,4,4,4,3,4,4,5,4,4,female,50s,51,Chugoku,Married,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,2,2,2
0cb2aso8,4,3,3,4,3,4,4,2,3,2,3,4,3,4,2,4,4,3,2,4,2,2,2,4,2,4,4,5,4,4,5,5,4,4,female,40s,42,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,3,2,3
qd61gt04,3,3,3,3,2,3,3,4,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,5,5,4,6,4,male,50s,56,Kanto,NotMarried,NoChild,10,20,144,0,Intuitive,0,Other,0,Other,0,1,2,2,3,3
4sbe65t6,3,1,5,3,2,3,4,3,4,1,5,4,4,4,3,3,2,3,4,4,5,5,2,2,,,,,,,,,,,,,,,,,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,4,3,1,4
d8guna4e,4,4,4,4,2,3,4,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,6,4,6,3,5,4,5,3,3,male,40s,47,Kanto,Married,Child,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,4,4,4,4
cjkfc5w8,3,2,4,3,4,3,3,3,2,3,3,4,2,4,4,3,4,4,3,2,2,2,3,4,5,4,4,3,5,2,5,4,4,3,male,50s,57,Chugoku,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,2,2,3
nh37733m,3,4,4,5,1,3,5,2,2,3,3,3,4,2,2,2,2,3,3,4,3,4,4,2,5,4,4,2,3,4,6,2,5,3,male,50s,50,Kinki,Married,Child,10,5,12,0,Intuitive,1,Correct,0,Other,1,1,3,3,3,4
fymkrf5x,3,3,4,2,3,2,3,3,2,1,3,4,4,5,4,3,3,4,4,5,3,4,3,1,6,2,6,6,7,2,5,3,5,5,female,20s,22,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,1,1
qv5jxpsg,3,3,4,4,3,4,4,2,3,2,3,3,2,4,3,3,4,4,3,4,2,2,3,2,4,6,5,5,5,3,4,6,3,6,female,40s,42,Kanto,NotMarried,NoChild,10,100,96,0,Intuitive,0,Intuitive,0,Other,0,2,2,2,1,3
u5y9acos,2,3,2,3,4,2,4,3,5,2,2,5,2,4,4,3,5,5,2,2,2,1,4,4,1,2,3,5,2,6,4,3,5,6,male,60s,69,Kinki,Married,Child,5,5,24,1,Correct,1,Correct,0,Intuitive,2,1,3,3,1,2
ugvt7gc5,1,1,1,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,6,1,4,4,7,4,7,4,4,4,male,40s,45,Chubu,Married,Child,10,24,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,1,1,1
4h52t7z3,4,2,4,4,4,3,4,3,4,1,4,4,3,5,3,5,2,3,4,4,2,3,4,1,1,2,6,7,6,5,5,3,4,5,female,40s,45,Kanto,NotMarried,NoChild,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,3,4,4,3
yaf43vre,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,2,2,3,2,2,3,4,4,3,5,4,4,5,5,4,4,male,50s,53,Kinki,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,1,2,2
fd8mz1an,3,4,4,3,3,1,5,3,3,1,4,3,2,4,4,4,3,3,4,4,2,3,4,2,2,4,5,6,4,6,6,4,4,5,male,40s,45,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,2,1,3
4uh3e7pb,3,4,2,3,3,3,3,2,4,2,4,2,2,4,3,3,2,3,2,4,2,3,2,2,3,3,4,7,3,5,5,5,5,6,female,40s,40,Chubu,Married,NoChild,10,20,24,0,Intuitive,0,Other,0,Intuitive,0,2,3,2,2,3
ocl6mlri,4,2,3,3,2,4,3,3,3,3,3,3,4,4,2,4,2,3,3,3,2,3,3,2,6,3,4,4,3,5,3,5,6,4,female,40s,40,Kinki,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,1,3
2hrqf8uf,2,4,4,4,5,1,3,4,5,4,4,4,5,1,5,1,4,5,3,1,2,1,5,5,1,7,1,7,5,7,6,5,2,4,male,30s,30,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,4,4,3
h508lzyv,4,2,3,4,2,5,4,1,2,1,3,4,2,5,1,4,2,2,1,5,2,4,2,1,4,2,6,2,5,2,6,3,7,3,female,40s,43,Kanto,NotMarried,Child,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,3,3,2,4
r8qok0vb,3,2,4,2,2,2,4,2,4,2,4,4,4,4,4,4,4,3,3,3,1,2,2,1,1,5,6,7,5,6,6,5,2,6,female,10s,19,Kinki,NotMarried,NoChild,5,100,12,1,Correct,0,Intuitive,0,Other,1,1,2,4,2,3
e6r7d5fi,4,2,2,4,2,4,4,2,2,2,4,2,3,4,2,4,2,2,4,4,3,3,2,2,5,4,5,5,5,4,4,5,4,3,female,60s,62,Kanto,NotMarried,NoChild,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,1,1,1,1
sji9f8ni,4,2,4,2,4,3,5,3,1,1,4,3,4,4,4,3,2,3,4,4,3,4,4,3,3,5,3,7,6,4,5,6,3,1,male,50s,56,Kanto,NotMarried,NoChild,10,20,24,0,Intuitive,0,Other,0,Intuitive,0,2,1,3,1,3
qskpil4c,3,4,1,3,3,3,2,2,5,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,2,5,3,4,3,4,4,7,male,20s,23,Tohoku,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,3,3,2
uytonw4l,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,male,40s,40,Shikoku,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,1,1,1
kkxoxw12,4,4,3,3,3,3,4,2,3,2,3,3,2,4,3,4,3,4,3,3,3,4,3,2,3,2,5,5,4,5,5,5,5,4,female,30s,37,Chugoku,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,4,3,3,3
03wz04dh,4,3,4,3,3,3,4,3,2,2,4,3,3,3,3,4,4,4,4,2,2,3,3,4,3,4,5,5,4,5,5,5,5,3,male,40s,49,Kinki,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,2,2,3
bf97b1yi,2,4,2,4,3,4,4,2,4,2,3,2,2,4,4,4,3,4,2,4,3,1,3,1,4,5,1,7,5,7,7,2,3,3,male,40s,44,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,3,4,3
qkfjqun1,3,3,4,2,4,2,4,3,4,3,2,4,4,4,4,4,3,3,3,3,3,2,3,3,2,1,1,3,4,5,5,5,4,6,female,30s,38,Kyushu,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,1,1
o2e3ipfl,3,4,3,4,2,2,3,3,3,2,3,4,2,4,3,3,3,3,3,3,3,3,2,2,3,3,5,2,4,5,5,3,5,4,male,50s,59,Kinki,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,2,1,2
yb6pprjo,3,4,4,4,2,3,1,2,5,2,3,2,3,4,3,4,3,4,2,3,2,2,2,2,3,2,3,4,4,3,4,4,4,5,male,40s,43,Chubu,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,1,1
27kifgeq,5,2,3,5,2,3,3,2,5,2,4,2,2,4,2,4,3,3,2,4,2,3,1,1,3,1,3,2,6,5,6,3,6,3,male,60s,69,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,2,1,2
u95k87f4,3,2,3,4,3,3,4,2,3,2,4,2,4,4,3,4,3,3,4,3,3,3,3,2,4,4,4,5,4,5,5,5,4,4,male,60s,61,Kanto,Married,Child,10,100,12,0,Intuitive,0,Intuitive,0,Other,0,2,3,3,3,3
bpdz04ud,2,1,5,4,1,1,2,5,3,5,3,1,5,1,1,4,3,5,1,1,4,2,5,5,1,6,3,5,1,1,4,6,1,2,female,40s,41,Kyushu,NotMarried,NoChild,10,40,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,2,3,1
3wj8dr10,3,2,4,3,2,3,3,2,2,2,3,2,3,5,2,3,3,3,3,4,4,3,3,2,6,3,6,5,2,2,6,2,4,2,female,60s,60,Kinki,NotMarried,NoChild,10,10,96,0,Intuitive,0,Other,0,Other,0,1,2,2,2,3
4vtlhsj0,3,2,3,3,2,4,4,1,2,4,3,3,3,3,3,4,4,2,4,3,3,3,3,3,6,5,5,3,5,1,5,2,3,5,female,40s,46,Kinki,Married,NoChild,5,5,40,1,Correct,1,Correct,0,Other,2,0,3,3,1,2
ilf6tz7g,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,5,4,4,4,4,4,5,male,40s,45,Kinki,NotMarried,NoChild,10,100,6,0,Intuitive,0,Intuitive,0,Other,0,2,2,2,2,2
t0o248jb,4,4,2,3,3,1,3,4,4,3,4,4,3,5,4,3,2,3,3,3,4,3,3,2,3,2,4,6,4,4,5,5,3,6,female,50s,52,Chubu,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,3,3,3
rpa1tmwo,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,male,20s,25,Kanto,NotMarried,NoChild,100,100,100,0,Other,0,Intuitive,0,Other,0,1,1,1,1,1
skqyke99,4,4,3,4,2,1,4,2,3,3,3,3,4,4,3,4,4,3,3,2,2,2,2,3,2,2,3,6,4,5,4,4,4,4,male,40s,44,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,1,2,2
vox536y5,5,2,4,5,1,3,4,1,3,1,4,1,4,5,1,5,2,3,3,4,2,2,1,1,3,1,7,1,4,6,7,1,7,1,male,50s,56,Kanto,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,4,3,4
p4781xjz,4,5,1,4,1,5,2,1,5,1,3,5,2,5,1,5,4,4,2,5,3,3,2,1,4,1,6,5,7,5,5,4,7,3,female,30s,36,Kyushu,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,4,3,3,3
lyb0r1th,4,4,4,5,2,4,4,3,4,1,3,4,3,4,2,4,4,3,2,4,3,3,2,2,6,2,6,3,5,1,5,1,3,4,female,50s,55,Chubu,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,3,3
z149fnfl,3,2,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,3,4,4,4,4,female,40s,41,Shikoku,NotMarried,NoChild,5,100,47,1,Correct,0,Intuitive,1,Correct,2,1,3,2,2,3
cybdza9t,4,3,4,4,1,1,4,1,2,1,4,2,2,5,1,4,2,4,4,4,3,2,2,1,3,2,7,2,7,6,7,2,7,2,male,40s,43,Kanto,NotMarried,NoChild,10,20,47,0,Intuitive,0,Other,1,Correct,1,1,3,3,3,4
rmmyoqw0,2,4,2,3,4,2,2,2,4,2,2,4,2,4,2,4,4,4,4,4,2,2,4,2,6,3,4,6,5,3,5,3,5,3,male,40s,47,Tohoku,Married,Child,10,1002,20,0,Intuitive,0,Other,0,Other,0,1,2,2,1,3
fb9f83s8,4,3,3,4,2,3,3,4,3,2,2,3,3,4,2,4,3,3,2,4,3,2,2,2,4,3,5,4,4,4,4,3,4,5,male,50s,53,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,2,3,3
im1p0sh5,1,4,3,1,5,1,4,5,5,3,2,4,3,4,5,3,4,4,3,2,2,3,5,3,1,4,3,7,5,5,3,7,1,7,female,40s,40,Kanto,NotMarried,NoChild,10,100,12,0,Intuitive,0,Intuitive,0,Other,0,2,1,3,1,4
